id,title,date,country,artist_name
61cebab5-c418-4fb4-89c0-755b30f1cd7b,Di questa vita,1992-04-07,IT,Anna Oxa
48de8d98-1952-4ad0-8661-0d5af1073bf9,Aural Fixations,1992-04-07,CA,Kim Mitchell
61cebab5-c418-4fb4-89c0-755b30f1cd7b,Di questa vita,1992-04-07,IT,Anna Oxa
d0e5f9cf-8bd8-4d75-9773-af8793a606c7,Ilegal,1992-04-07,US,Pandora
f5673ae6-9d11-4cb3-bfd8-9686502cfd18,Klassische Trompeten Konzerte,1992-04-07,DE,Reinhold Friedrich
f5673ae6-9d11-4cb3-bfd8-9686502cfd18,Klassische Trompeten Konzerte,1992-04-07,DE,Academy of St Martin in the Fields
f5673ae6-9d11-4cb3-bfd8-9686502cfd18,Klassische Trompeten Konzerte,1992-04-07,DE,Sir Neville Marriner
f5673ae6-9d11-4cb3-bfd8-9686502cfd18,Klassische Trompeten Konzerte,1992-04-07,DE,Reinhold Friedrich
f5673ae6-9d11-4cb3-bfd8-9686502cfd18,Klassische Trompeten Konzerte,1992-04-07,DE,Academy of St Martin in the Fields
f5673ae6-9d11-4cb3-bfd8-9686502cfd18,Klassische Trompeten Konzerte,1992-04-07,DE,Sir Neville Marriner
14eb118f-7483-4fe9-bf05-80974f92e44b,Mindphaser,1992-04-07,US,Front Line Assembly
af86058f-3380-44de-9897-50d725de9e2e,Música española: Música para piano IV,1992-04-07,ES,Mompou
af86058f-3380-44de-9897-50d725de9e2e,Música española: Música para piano IV,1992-04-07,ES,Falla
af86058f-3380-44de-9897-50d725de9e2e,Música española: Música para piano IV,1992-04-07,ES,Turina
af86058f-3380-44de-9897-50d725de9e2e,Música española: Música para piano IV,1992-04-07,ES,Halffter
af86058f-3380-44de-9897-50d725de9e2e,Música española: Música para piano IV,1992-04-07,ES,Montsalvatge
af86058f-3380-44de-9897-50d725de9e2e,Música española: Música para piano IV,1992-04-07,ES,Nin-Culmell
af86058f-3380-44de-9897-50d725de9e2e,Música española: Música para piano IV,1992-04-07,ES,Surinach
af86058f-3380-44de-9897-50d725de9e2e,Música española: Música para piano IV,1992-04-07,ES,Alicia de Larrocha
6daa9302-b3b5-44cd-9900-277e4248a62f,Música española: Música para piano III,1992-04-07,ES,Albéniz
6daa9302-b3b5-44cd-9900-277e4248a62f,Música española: Música para piano III,1992-04-07,ES,Falla
6daa9302-b3b5-44cd-9900-277e4248a62f,Música española: Música para piano III,1992-04-07,ES,Alicia de Larrocha
12a4a161-240d-406a-ad04-c519b4ac3b1b,Música española: Música para piano I,1992-04-07,ES,Granados
12a4a161-240d-406a-ad04-c519b4ac3b1b,Música española: Música para piano I,1992-04-07,ES,Soler
12a4a161-240d-406a-ad04-c519b4ac3b1b,Música española: Música para piano I,1992-04-07,ES,Alicia de Larrocha
12a4a161-240d-406a-ad04-c519b4ac3b1b,Música española: Música para piano I,1992-04-07,ES,Granados
12a4a161-240d-406a-ad04-c519b4ac3b1b,Música española: Música para piano I,1992-04-07,ES,Soler
12a4a161-240d-406a-ad04-c519b4ac3b1b,Música española: Música para piano I,1992-04-07,ES,Alicia de Larrocha
6daa9302-b3b5-44cd-9900-277e4248a62f,Música española: Música para piano III,1992-04-07,ES,Albéniz
6daa9302-b3b5-44cd-9900-277e4248a62f,Música española: Música para piano III,1992-04-07,ES,Falla
6daa9302-b3b5-44cd-9900-277e4248a62f,Música española: Música para piano III,1992-04-07,ES,Alicia de Larrocha
fb314c6d-c6bb-4004-b80c-5dadef5fa33f,Demons Down,1992-04-07,US,House of Lords
12a4a161-240d-406a-ad04-c519b4ac3b1b,Música española: Música para piano I,1992-04-07,ES,Granados
12a4a161-240d-406a-ad04-c519b4ac3b1b,Música española: Música para piano I,1992-04-07,ES,Soler
