id,title,date,country,artist_name
cb03e773-c9cb-4f0d-95cd-c45f31564f10,The Key,1990-02-10,DE,Dominoe
11fca231-2aba-47f0-9062-c4fc53814585,Blieve loepe,1990-02-10,NL,Rowwen Hèze
122873eb-1111-31f6-b4aa-60108b94fc4c,かがみ,1990-02-10,JP,岩本千春
122873eb-1111-31f6-b4aa-60108b94fc4c,かがみ,1990-02-10,JP,岩本千春
eabc9a6e-c9be-4f9d-b9d8-652efb8f7b3d,笑顔の行方,1990-02-10,JP,DREAMS COME TRUE
f55656b2-ae83-4d3b-8526-fabea7f8f8d0,日曜日のデート,1990-02-10,JP,飯島真理
eabc9a6e-c9be-4f9d-b9d8-652efb8f7b3d,笑顔の行方,1990-02-10,JP,DREAMS COME TRUE
eabc9a6e-c9be-4f9d-b9d8-652efb8f7b3d,笑顔の行方,1990-02-10,JP,DREAMS COME TRUE
122873eb-1111-31f6-b4aa-60108b94fc4c,かがみ,1990-02-10,JP,岩本千春
16ec1755-1b44-462a-86cb-7a1b9f64770f,Welcome Home,1990-02-10,GB,Yvonne Curtis
16ec1755-1b44-462a-86cb-7a1b9f64770f,Welcome Home,1990-02-10,GB,Yvonne Curtis
3337b436-15c5-445a-b419-f6039a4c4c54,かがみ,1990-02-10,JP,岩本千春
3337b436-15c5-445a-b419-f6039a4c4c54,かがみ,1990-02-10,JP,岩本千春
7ba3de9d-18d0-4841-89e0-cb83a10aefb6,PRIVATE LIFE ―Light & Shadow―,1991-02-10,JP,少年隊
42ff9599-a744-40f9-926c-2e95dc184346,Bish,1991-02-10,JP,Stephen Bishop
42ff9599-a744-40f9-926c-2e95dc184346,Bish,1991-02-10,JP,Stephen Bishop
42ff9599-a744-40f9-926c-2e95dc184346,Bish,1991-02-10,JP,Stephen Bishop
4bb4cad7-5ab1-4db1-b341-d8b5c8f76c86,WONDERLAND,1991-02-10,JP,少年隊
6ddc2024-85cb-33c4-8b7a-a072610ad00b,Good-bye My Loneliness,1991-02-10,JP,ZARD
4bb4cad7-5ab1-4db1-b341-d8b5c8f76c86,WONDERLAND,1991-02-10,JP,少年隊
e31581a1-33b2-4b8c-b325-348638a49bca,勉強の歌,1991-02-10,JP,森高千里
4bb4cad7-5ab1-4db1-b341-d8b5c8f76c86,WONDERLAND,1991-02-10,JP,少年隊
57ee1f37-3247-4228-9ba1-9dc51fac97f6,Generation Terrorists,1992-02-10,GB,Manic Street Preachers
79c7ad99-9c83-4d94-a495-f88a7936c0c2,Beethoven in Berlin: Das Silvesterkonzert,1992-02-10,DE,Beethoven
79c7ad99-9c83-4d94-a495-f88a7936c0c2,Beethoven in Berlin: Das Silvesterkonzert,1992-02-10,DE,Cheryl Studer
79c7ad99-9c83-4d94-a495-f88a7936c0c2,Beethoven in Berlin: Das Silvesterkonzert,1992-02-10,DE,Yevgeny Kissin
79c7ad99-9c83-4d94-a495-f88a7936c0c2,Beethoven in Berlin: Das Silvesterkonzert,1992-02-10,DE,Bruno Ganz
79c7ad99-9c83-4d94-a495-f88a7936c0c2,Beethoven in Berlin: Das Silvesterkonzert,1992-02-10,DE,Berliner Philharmoniker
79c7ad99-9c83-4d94-a495-f88a7936c0c2,Beethoven in Berlin: Das Silvesterkonzert,1992-02-10,DE,Claudio Abbado
0d0e1ba8-cb08-43cd-936b-ed69c21012f6,Stoned Immaculate,1992-02-10,GB,Dub Syndicate
9519a5f9-b9ef-43a0-8c36-d2e7eba252ea,Fire & Ice,1992-02-10,JP,Yngwie Malmsteen
5a2c2779-568b-38d7-bcbd-fa0c9437d468,My Cherie Amour,1992-02-10,US,Stevie Wonder
15161ec5-3fee-48e4-9f22-c5a0a0063245,The Jazz Soul of Little Stevie,1992-02-10,US,Little Stevie Wonder
9519a5f9-b9ef-43a0-8c36-d2e7eba252ea,Fire & Ice,1992-02-10,JP,Yngwie Malmsteen
5a2c2779-568b-38d7-bcbd-fa0c9437d468,My Cherie Amour,1992-02-10,US,Stevie Wonder
15161ec5-3fee-48e4-9f22-c5a0a0063245,The Jazz Soul of Little Stevie,1992-02-10,US,Little Stevie Wonder
fd05fa31-f47a-4694-bf25-fa2da92d4db6,Congregation,1992-02-10,US,Afghan Whigs
79c8d450-83b5-48a7-a9ac-28951e832d2e,Stoned Immaculate,1992-02-10,GB,Dub Syndicate
adf0054d-a01a-4109-aeca-c450d5e66ffb,Massive Attack EP,1992-02-10,GB,Massive Attack
eed82327-7757-45bf-92ab-3c18faa3b712,Diana's Duets,1992-02-10,US,Diana Ross
9d260742-f0f4-47a7-ac8f-7ec297ff6d07,Drugoverlord,1992-02-10,DE,Hardfloor
e71f2dd0-71a5-4119-8f5f-5de7f4a7929e,Everybody You Know,1992-02-10,GB,Bedazzled
5f33e05e-5405-42dd-8199-bd059755e87f,Hymn of the Big Wheel,1992-02-10,GB,Massive Attack
f89e6a29-8503-4315-89b2-cd1d33c60661,BRIDGE~あの橋をわたるとき~,1992-02-10,JP,HOUND DOG
f89e6a29-8503-4315-89b2-cd1d33c60661,BRIDGE~あの橋をわたるとき~,1992-02-10,JP,HOUND DOG
4d666006-ef03-4210-9d08-7142003d01e9,Wow / Grape Jam,1992-02-10,US,Moby Grape
04f08bc6-162f-47ce-a225-b75ff4a178cd,Sway,1992-02-10,GB,Ocean Colour Scene
68e70ba6-46f7-4a4b-9b1e-d3ce65345a76,Freedom Fighters,1992-02-10,GB,System 7
c4555cd5-7961-4532-8e11-81d218e28168,"The Hunger, the Heat",1992-02-10,GB,Terminal Power Company
5032c34e-36cb-4e3f-8b5e-38a63556a10f,Feels So Good,1992-02-10,US,"Grover Washington, Jr."
33039a44-4dac-3d91-882a-2cc9f4ebf7e9,Marvin Gaye Super Hits,1992-02-10,US,Marvin Gaye
328ef98c-fd3c-4d61-8d16-1004aeb5ad10,Aurora,1993-02-10,US,Aurora
7aa56d6d-bfad-4995-ba5b-3d9900bfe553,On the Mouth,1993-02-10,US,Superchunk
2bacb17e-d132-4de8-a1af-2f89a8f6ad13,バスト・ウエスト・ヒップ,1993-02-10,JP,THE BLUE HEARTS
e8a57930-9cc8-40fa-9871-01446326eb93,...Plays Science Fiction Movie Themes,1993-02-10,DE,Koto
b77435b6-3186-4a91-ad3c-a6a30d35f6c9,Wandering Spirit,1993-02-10,JP,Mick Jagger
56cedb0f-b5e2-4d0e-97e5-82d87e208aa2,Fly Like an Eagle,1993-02-10,US,Steve Miller Band
68ac3727-f750-44e5-af4e-56a5a8170f80,STICK OUT,1993-02-10,JP,THE BLUE HEARTS
a6a2f626-3fa0-4a66-9617-1bf24358de4e,All Systems Go!,1993-02-10,JP,Rocket From the Crypt
c89ff61f-e529-41b1-8bfd-8dd0dabc9e05,チョット,1993-02-10,JP,大黒摩季
3fafe037-bfc4-4bfd-99c1-f2ce3e2e2d71,おさえきれないこの気持ち,1993-02-10,JP,T-BOLAN
54a1bcc8-8793-4997-a0c6-c39c780ae26d,A New Consciousness,1994-02-10,DE,A New Consciousness
